track_id,track_name,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3FQCJI2t5LTbsRPfYVBSVB,Battle Symphony,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,216281,2017-05-19,64,0.653,0.839,10,-5.077,1,0.0685,0.0369,0.0,0.068,0.669,149.034
650OeHTLxZAQmb4aEbGmaA,Good Goodbye (feat. Pusha T and Stormzy),6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,211413,2017-05-19,64,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034
3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,6XyY86QOPPrYVGvF9ch6wz,spotify:album:4Gfnly5CzMJQqkUFfoHaP3,213933,2003-03-24,63,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065
4Yf5bqU3NK4kNOypcrLYwU,Faint,6XyY86QOPPrYVGvF9ch6wz,spotify:album:4Gfnly5CzMJQqkUFfoHaP3,162600,2003-03-24,69,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095
7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),57WHJIHrjOE3iAxpihhMnp,spotify:album:4sBgGazGb7S9ZUQJu2Y0qa,190427,2017-07-21,72,0.683,0.53,5,-4.918,0,0.142,0.207,0.0,0.394,0.645,75.016
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,3nFkdlSjzX9mRTtwJOzDYB,spotify:album:4lhyg7YGQagE8FT8cZBqyw,205733,2004-11-30,75,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045
3dJj6o9o1fRgrojWjailuz,Nobody Can Save Me,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,225546,2017-05-19,62,0.645,0.688,11,-4.749,1,0.0341,0.0107,0.0,0.186,0.433,139.957
7nAfXgeHfDO50upcOjJOaq,Talking to Myself,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,231306,2017-05-19,64,0.593,0.712,2,-6.325,0,0.0286,0.00184,0.0,0.128,0.473,124.013
3qmvK8QARSPkFTuKeIXSbs,Bleed It Out,6XyY86QOPPrYVGvF9ch6wz,spotify:album:2FJ7JZqCtWXd9MjuBQhCP4,164760,2007-05-11,23,0.542,0.932,4,-4.896,1,0.05,0.0747,0.0,0.613,0.698,140.135
5egqKwgK5r5rvGD1LrtR7J,Points of Authority,6XyY86QOPPrYVGvF9ch6wz,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,200240,2000-10-24,67,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952
7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,6XyY86QOPPrYVGvF9ch6wz,spotify:album:4XHIjbhjRmqWlosjj5rqSI,230253,2012-06-20,73,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006
34isqXjbTstbYwl2MfdzDq,Sorry for Now,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,203653,2017-05-19,61,0.608,0.584,1,-6.652,1,0.0352,0.00995,0.0,0.203,0.251,94.956
6OocN63GLU7NF0wHdewhID,Invisible,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,214346,2017-05-19,61,0.47,0.74,11,-6.093,1,0.07,0.0455,0.0,0.091,0.562,84.841
6n8TMVyFKoUmDc4apxceRD,Breaking the Habit,6XyY86QOPPrYVGvF9ch6wz,spotify:album:4Gfnly5CzMJQqkUFfoHaP3,196906,2003-03-24,64,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021
5EzitieoPnjyKHAq0gfRMa,Ko Ko Bop,3cjEqqelV9zb4BYE3qDQ4O,spotify:album:53pJcIJBdlm5rhVhjSnvHn,190422,2017-07-18,68,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983
5JHNg1hxZFT7TDEphhM4wj,Waiting for the End,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5uvXx5ZQswNRFCdHR521YZ,231680,2010-09-10,62,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005
0fxGA5lxrdYNYoE7yJxTNZ,My December,6XyY86QOPPrYVGvF9ch6wz,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,260560,2000-10-24,62,0.73,0.585,0,-9.274,1,0.0238,0.375,0.0101,0.147,0.721,100.021
5rAxhWcgFng3s570sGO2F8,A Place for My Head,6XyY86QOPPrYVGvF9ch6wz,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,184640,2000-10-24,67,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063
2zjEMw9kkROEbAxIXk6Ivp,Shadow of the Day,6XyY86QOPPrYVGvF9ch6wz,spotify:album:2FJ7JZqCtWXd9MjuBQhCP4,290360,2007-05-11,10,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007
60IkVf7UfQXmt5CwkpcX8a,From the Inside,6XyY86QOPPrYVGvF9ch6wz,spotify:album:4Gfnly5CzMJQqkUFfoHaP3,173933,2003-03-24,57,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028
6c0I7CfL9ziGZN8yYkLppP,Sharp Edges,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,178200,2017-05-19,62,0.652,0.714,0,-5.678,1,0.0562,0.145,0.0,0.154,0.624,112.029
6xtQ23d8GEXgcxyUKPtwc5,Runaway,6XyY86QOPPrYVGvF9ch6wz,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,183973,2000-10-24,65,0.636,0.884,7,-4.743,1,0.0584,0.0142,0.0,0.253,0.446,109.16
1KvyBpAxgllKW7bQb0GYCR,Halfway Right,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5Eevxp2BCbWq25ZdiXRwYd,217066,2017-05-19,57,0.655,0.626,6,-7.155,0,0.045,0.0134,0.0,0.349,0.498,134.028
7EbpUdQ4nQ5VnnFlZjvqYl,New Divide,6XyY86QOPPrYVGvF9ch6wz,spotify:album:6LmnONweGRT8w2vLwkl5tk,268613,2007,53,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971
69ZEgPX0hxWXJIqkTlYz41,Iridescent,6XyY86QOPPrYVGvF9ch6wz,spotify:album:5uvXx5ZQswNRFCdHR521YZ,296560,2010-09-10,61,0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066
2Sru5y6R0mYhV9nEHMDWJ7,Given Up,6XyY86QOPPrYVGvF9ch6wz,spotify:album:2FJ7JZqCtWXd9MjuBQhCP4,189293,2007-05-11,13,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088
6Br5mChPdgQNmLF0G0gjPH,,6IrDpI3xcuzTUiEc3fnc9H,spotify:album:3jd8KzVKriW0uzSsIwxfZM,245263,2017-07-18,0,0.727,0.426,0,-9.225,1,0.0574,0.0667,2.1e-05,0.267,0.0768,117.956
46ixegtxjERQMCutmp09Sa,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",1mcqfNCReSFxun2vIWvC28,spotify:album:3aOj64v2njmsuCiIZmoN7X,280109,2017-07-14,5,0.37,0.434,6,-5.935,1,0.0311,0.774,1.58e-06,0.0993,0.201,139.839
2jYmK1cb3Uya6FFsocdpzO,Why,74KM79TiuVKeVCqs8QtB0B,spotify:album:7LUUi71B7mwGDPkn5IrOgT,171096,2017-07-07,3,0.669,0.561,11,-4.923,0,0.209,0.157,0.0,0.0739,0.604,180.044
7q85CemkAv4pfW8wM1p9ev,Hiling,6hIZBf6t4Yy8Lrqj7vPYTr,spotify:album:6detI1eZ0Ynj7CnhDBiETo,294058,2017-07-14,30,0.419,0.288,7,-9.387,1,0.0314,0.802,0.0,0.115,0.361,71.615
5o4yGlG0PfeVUa6ClIyOxq,Boys,25uiPmTg16RbhZWAqwLBy5,spotify:album:4cdqRn65PB3wyN2Yog1nc8,162585,2017-07-26,68,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),73jBynjsVtofjRpdpRAJGk,spotify:album:6SgTiW8a5BHFXbR03BteCd,184247,2017-07-28,65,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004
4LSkEJ5P5MV0y3PZqw7guJ,Sober,7DMveApC7UnC2NPfPvlHSU,spotify:album:4GRth1z0snfAbeLoZXtnpk,162924,2017-07-28,52,0.518,0.577,1,-8.053,1,0.0621,0.301,0.0,0.0639,0.462,79.253
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,6Ww3OMFzCaO33ulKh1LBFN,spotify:album:4iaCi771IT9I2xwtnXnjlx,242800,2004,63,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427
0d8ZbnRoW1TJ3qEleTrYHH,I Want It That Way,5rSXSAkZ67PYJSvpUpkOr7,spotify:album:3G3ElgskQS2wIQ8zA1MZ0r,213306,1995,2,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039
0ofbQMrRDsUaVKq2mGLEAb,Havana,4nDoRrQiYLoBzwC5BhVJzF,spotify:album:5chBPOVY2I0bG5V3igb5QL,216896,2017-08-03,25,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992
42MrgSLArhLVJMJXVJbZjZ,The Breakup,49tQo2QULno7gxHutgccqF,spotify:album:0HiwsXForePsWdIZW6EEkK,236693,2017-06-30,57,0.554,0.718,1,-5.361,1,0.0857,0.105,0.0601,0.293,0.562,116.086
5vqpqBAB8L9NyhLZo0ZKie,current location,49tQo2QULno7gxHutgccqF,spotify:album:2XQhKfcXw1TrOB1QQPWSSl,189010,2016-06-24,2,0.601,0.72,7,-7.084,1,0.0397,0.514,0.00272,0.35,0.165,99.973
0TQwHViH6PeO7zUxH6EAT3,Hericane,49tQo2QULno7gxHutgccqF,spotify:album:2hVTFTbeg9QhXGZAY99oRa,346797,2017-06-30,2,0.666,0.435,0,-8.144,1,0.0319,0.41,0.000295,0.112,0.148,135.902
6f6YWK6F4uOXvxnVTg8CoH,Hurts,49tQo2QULno7gxHutgccqF,spotify:album:2hVTFTbeg9QhXGZAY99oRa,216749,2017-06-30,1,0.8,0.813,0,-5.941,1,0.231,0.246,1.55e-06,0.0805,0.493,95.015
5eqK0tbzUPo2SoeZsov04s,Bank Account,1URnnhqYAYcrqrcwql10ft,spotify:album:4skCiJhVVSKrDOBtoFbsxU,220306,2017-07-06,7,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016
0RYXEibxMami3QuT8kn4Iz,Marmalade (feat. Lil Yachty),3JhNCzhSMTxs9WLGJJxWOY,spotify:album:5jt7rVzPCZjbS9odrmiqZj,261614,2017-07-26,3,0.922,0.583,5,-4.982,1,0.0753,0.0098,0.0,0.0962,0.494,136.043
4Q3d0fDDg6l9sqlAMVumgJ,Dumb Stuff,49tQo2QULno7gxHutgccqF,spotify:album:0HiwsXForePsWdIZW6EEkK,152248,2017-06-30,51,0.431,0.894,0,-7.189,1,0.0363,0.0776,0.0322,0.317,0.62,123.015
6ugfXI78iAzjiw2yl1CXDU,Overtime,49tQo2QULno7gxHutgccqF,spotify:album:2hVTFTbeg9QhXGZAY99oRa,211678,2017-06-30,1,0.719,0.607,8,-11.206,1,0.0572,0.0232,0.000453,0.111,0.911,154.03
1lrEQgXmpioEDvl60w1UGk,Flowers On The Floor,49tQo2QULno7gxHutgccqF,spotify:album:2hVTFTbeg9QhXGZAY99oRa,258411,2017-06-30,1,0.778,0.621,1,-6.732,1,0.105,0.0775,0.00532,0.123,0.405,117.982
5U0RzSPAVv4jxWkLinGLWF,4EVER!,49tQo2QULno7gxHutgccqF,spotify:album:3hKjzbCr8wCNcjr54dYYv6,205094,2015-06-09,55,0.729,0.754,0,-5.063,1,0.0322,0.03,0.000757,0.234,0.627,105.987
0I4W2KgA6nBaphEf6g8DLE,Walk Away,49tQo2QULno7gxHutgccqF,spotify:album:0aI9MJnKQpQBdzEL4evb9L,231002,2015-12-11,0,0.344,0.479,10,-6.94,1,0.0343,0.403,0.0131,0.0975,0.233,84.628
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,5he5w2lnU9x7JFhnwcekXX,spotify:album:2czvZrAe1DWj6uc4iOqtJX,234285,2017-07-26,66,0.653,0.91,10,-3.36,1,0.0566,0.0079,0.0,0.318,0.0921,126.047
6sxTH1KkX0gdAVWLjleobR,The Breakup,49tQo2QULno7gxHutgccqF,spotify:album:2hVTFTbeg9QhXGZAY99oRa,236693,2017-06-30,1,0.557,0.709,1,-5.365,1,0.0788,0.101,0.0477,0.303,0.554,116.102
09KlDlkOYuC5x6hOaM7vaP,Angel,1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:1zB3C2bZ5I5YT1Teo9kcBC,189440,2017-08-10,0,0.738,0.525,1,-6.298,0,0.0371,0.00339,0.0,0.351,0.13,124.008
6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),1vCWHaC5f2uS3yhpwWbIA6,spotify:album:6LaLU27ZPXimJIbpbiOahr,181672,2017-08-10,26,0.652,0.855,2,-4.832,1,0.0441,0.00179,0.0,0.0404,0.279,134.009
0jdny0dhgjUwoIp5GkqEaA,Praying,6LqNN22kT3074XbTVUrhzX,spotify:album:1IYVB8NfiRqhdZlTxjspNh,230266,2017-08-11,75,0.576,0.39,10,-7.202,1,0.0297,0.491,0.0,0.111,0.319,73.433
3gyEt1vswIEbpQqBs18Lha,Harana,2XHTklRsNMOOQT56Zm3WS4,spotify:album:29tJR2oXdGAFHMQkcgPUmn,182200,1997,59,0.58,0.159,7,-22.087,1,0.0569,0.792,1.26e-06,0.108,0.424,151.419
4xBjsLUSjcx2h7PcRikpQp,OMG,4nDoRrQiYLoBzwC5BhVJzF,spotify:album:3Eh8juJMtjYOS4ryAtMDFJ,228893,2017-08-03,67,0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953
3VOtM6x5KXZuxSzHaaf9oO,Mama - Acoustic,1HBjj22wzbscIZ9sEb5dyf,spotify:album:0AIZFcHSbXf5B7XLRaPLN5,192277,2017-06-30,11,0.564,0.364,10,-5.845,0,0.0631,0.759,0.0,0.0839,0.591,86.538
7vGuf3Y35N4wmASOKLUVVU,Silence,64KEffDW9EtZ1y2vBYgq8T,spotify:album:2bw00gRKNKbTFOqCkohbSh,180822,2017-08-11,80,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971
2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),1vCWHaC5f2uS3yhpwWbIA6,spotify:album:0XV4cXBFmXIhQnQMYUX9u6,181812,2017-08-09,55,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977
31MkGwj0SWgZaTvEt5Hgxv,What About Us,1KCSPY1glIKqW2TotWuXOR,spotify:album:3rHjznKxeCNz38iF3tGv4J,271519,2017-08-10,64,0.386,0.594,1,-6.186,1,0.0565,0.0254,3.03e-06,0.0873,0.187,113.843
22BH6K8RlpwNzIINvWS4Jj,(Not) The One,64M6ah0SkkRsnPGtGiRAbb,spotify:album:6t5D6LEgHxqUVOxJItkzfb,181674,2017-08-11,52,0.61,0.731,8,-5.187,1,0.116,0.0281,0.0,0.272,0.724,97.935
5o4W6yWSJD9e9Ea8YC9WjF,One Step At a Time,2AQjGvtT0pFYfxR3neFcvz,spotify:album:6JCNOvp9UeMrFuXwNW0JW6,205160,2007-11-20,62,0.766,0.692,1,-4.672,1,0.0289,0.0825,0.0,0.0384,0.691,102.028
3FvCy00Wz75HmhlXPMmnOx,Superman (It's Not Easy),7FgMLbnZVrEnir95O0YujA,spotify:album:1QBU2iq38q3Y8PWlBhRFzk,222160,1997,36,0.523,0.464,0,-8.912,1,0.0288,0.305,0.0,0.0992,0.176,106.547
7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),1uNFoZAHBGtllmzznpCI3s,spotify:album:6VABPTmDOYrO5cfyKZk7F7,189466,2017-08-17,18,0.744,0.739,8,-5.35,1,0.0387,0.00459,0.0,0.306,0.649,104.99
6VCrPY3rpckaEU8KXBITVJ,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",1YlibpAvhJBbMZMBwN1KGv,spotify:album:52TlOjDkbOctGnQRU5R6PG,229034,2017-07-07,0,0.337,0.494,9,-4.607,1,0.0307,0.327,0.0,0.135,0.228,158.194
2Vsetr5viGzrHDkC222PAT,I Need You More Today,3XEHRbR9NMWfNzQ6TQMS9M,spotify:album:7apyuKqNCn83epyR7ImsDN,233728,2016-12-02,1,0.474,0.522,11,-7.513,1,0.0408,0.36,0.0,0.123,0.448,157.225
3gkwEytdCYIsrFdfEE2ALW,Mahika,7LvDTuFCBv08xm6u1pOMK0,spotify:album:7EtszOFGwCmg899C88aPTE,208579,2017-06-17,42,0.545,0.49,1,-6.924,1,0.0289,0.557,7.69e-05,0.127,0.372,139.981
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,spotify:album:76290XdXVF9rPzGdNRWdCh,275080,2017-06-09,76,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002
2do8RHXBj4CxG3n08KHBWZ,"241 (From the movie ""100 Tula Para Kay Stella"")",09Xydf4dlkr29dH99DmsvQ,spotify:album:3LSoZFInai9002jxGQaajo,220277,2017-07-21,0,0.345,0.246,11,-7.883,1,0.0297,0.846,0.0,0.156,0.17,143.588
5XiZK7m9PLppgIzJBpw2x5,Wait,4ehtJnVumNf6xzSCDk8aLB,spotify:album:1emC1ZVZGDjFlqEn0NcywX,165083,2017-08-18,50,0.649,0.664,8,-4.768,0,0.0617,0.178,0.0,0.15,0.339,110.041
2vVW17crZs4KInids0h9SE,241 (My Favorite Song),1ZTdxfZTeztyAgKUJVLxAI,spotify:album:1LgCV39PaUNSUOhlxZ28qc,272600,2005-12-12,0,0.701,0.312,9,-7.707,1,0.0261,0.631,2.14e-06,0.11,0.166,130.159
5DBXQN8Jgg8ZypnbHJzaBr,Future Me,1PbBg2aYjWLKRk84zJK15x,spotify:album:4dfqCFB0RsDJGrtNuBUxF3,205973,2017-08-18,38,0.657,0.709,2,-4.624,1,0.0776,0.00769,2.42e-05,0.613,0.46,99.958
2VjtYe7gpfUi2OkGxR2O2z,Look What You Made Me Do,06HL4z0CvFAxyc27GXpf02,spotify:album:6zOWPakelVDXWeGAiOJXb2,211859,2017-08-24,8,0.767,0.671,9,-6.416,0,0.142,0.21,1.12e-05,0.129,0.474,128.072
20H2Hd5AkUcRjB4yL3UQtJ,Down,1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:5aB1cocy4MjfE1bCunuvp1,165200,2017-08-25,2,0.53,0.512,8,-7.094,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,4O15NlyKLIASxsJ0PrXPfz,spotify:album:733e1ZfktLSwj96X5rsMeE,182706,2017-08-25,85,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096
12SCPvDuy54Tl8H2jSELxF,Don't Say You Love Me,1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:5aB1cocy4MjfE1bCunuvp1,193066,2017-08-25,1,0.585,0.633,9,-4.944,1,0.1,0.497,0.0,0.145,0.378,101.707
65MOTX6uSFAnqXl7dlAuId,Tell Me You Love Me,6S2OmqARrzebs0tKUEyXyp,spotify:album:239nyCWg8L53950m9XBauB,236986,2017-08-24,1,0.419,0.585,6,-5.435,1,0.0741,0.0258,0.0,0.143,0.256,72.635
2771LMNxwf62FTAdpJMQfM,Bodak Yellow,4kYSro6naA4h99UJvo89HB,spotify:album:1wpgafbHuQfSUmCWvahFlq,223962,2017-06-16,68,0.929,0.723,11,-5.792,0,0.109,0.0672,0.0,0.346,0.458,125.022
5XQMr19TL7Mfksq9zihbOu,Questions,7bXgB6jMjp9ATFy66eO08Z,spotify:album:19Bu5rIKyUh3lXw8hfk6WO,129477,2017-08-18,64,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),20wkVLutqVOYrc0kxFs7rA,spotify:album:3xybjP7r2VsWzwvDQipdM0,278179,2017-08-25,77,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038
53mrVsi49rLHIaKBiSvElG,do re mi (feat. Gucci Mane),2cFrymmkijnjDg9SS92EPM,spotify:album:7v20RlVibTDdhbbtSBjS9b,233705,2017-07-28,64,0.746,0.647,8,-6.388,1,0.052,0.007,0.0,0.156,0.196,112.015
248OFOZef6ShXv6DGgbnxU,Saved,6LuN9FCkKOj5PcnpouEgny,spotify:album:6kf46HbnYCZzP6rjvQHYzg,206533,2017-04-27,74,0.739,0.448,10,-10.28,0,0.138,0.189,0.0,0.118,0.553,81.044
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),20wkVLutqVOYrc0kxFs7rA,spotify:album:3xybjP7r2VsWzwvDQipdM0,209831,2017-08-25,79,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24
0m2orA1i5lLZUOt9XLwSd0,He Like That,1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:5aB1cocy4MjfE1bCunuvp1,217106,2017-08-25,1,0.592,0.681,0,-5.597,1,0.141,0.362,0.0,0.142,0.491,147.016
6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,06HL4z0CvFAxyc27GXpf02,spotify:album:7qqYU64i563QXANa6vpkSr,211859,2017-08-24,10,0.773,0.68,9,-6.378,0,0.141,0.213,1.57e-05,0.122,0.497,128.062
3zoYkqS4y2BsGVShPL2nTE,Reggaetón Lento (Remix),0eecdvMrqBftK0M1VKhaF4,spotify:album:3BuyJpIGcVs3apzuuBfohb,188797,2017-08-18,13,0.527,0.907,4,-3.09,0,0.11,0.154,0.0,0.0993,0.664,93.813
2NecaO9lqX35z3XmuNuOgh,Written in the Scars,3AQRLZ9PuTAozP28Skbq8V,spotify:album:4mKgqtpKRBrgFCBkSoyO4t,227173,2017-08-25,8,0.597,0.624,10,-9.018,0,0.128,0.0198,0.0,0.0893,0.631,166.201
0Clb9aiXWa0dvVff5aN4VN,Think Before I Talk,3AVfmawzu83sp94QW7CEGm,spotify:album:6x21rwzWxMxNqgxSNOEyYZ,184908,2017-08-25,10,0.775,0.597,5,-5.666,1,0.159,0.36,0.0,0.156,0.537,122.069
6875MeXyCW0wLyT72Eetmo,Starving,5p7f24Rk5HkUZsaS3BLG5F,spotify:album:5m01tty1948HnkXUhG0urw,181933,2016-08-19,45,0.668,0.613,4,-4.225,1,0.102,0.414,0.0,0.102,0.498,99.852
4mxWSdf71VFO52qFeY0fZt,What Lovers Do (feat. SZA),04gDigrS5kc9YWfZHwBETP,spotify:album:6IlqqqEqp1Qfd6187z3YVG,199849,2017-08-30,15,0.795,0.608,5,-5.222,0,0.0694,0.0767,2.92e-06,0.0853,0.386,110.001
4aUf4lzQ1di5JajZ4a9FuI,"Torete - From ""Love You to the Stars And Back""",0rZRTXEmmPmx6gt92tBqIc,spotify:album:3KAsMN6MZGAzb5cEuJBoyH,269583,2017-08-25,46,0.286,0.391,2,-5.8,1,0.03,0.359,0.0,0.18,0.218,174.858
6YVpU5vVxezJCYeQUxIkRT,What Lovers Do (feat. SZA),04gDigrS5kc9YWfZHwBETP,spotify:album:4DQ69vlzv8evjMG7oU9beE,199849,2017-08-30,57,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
2QWP8NYYplOqEFBYGCcq0S,Rain,3AQRLZ9PuTAozP28Skbq8V,spotify:album:3W9NClLDhTHyRmy8ZLfoJf,209346,2017-09-01,64,0.689,0.586,6,-7.61,1,0.107,0.241,0.0,0.356,0.611,93.02
4jyVtsexyS1kY6X3X3gmAw,Written in the Scars,3AQRLZ9PuTAozP28Skbq8V,spotify:album:3W9NClLDhTHyRmy8ZLfoJf,227173,2017-09-01,46,0.597,0.624,10,-9.018,0,0.128,0.0198,0.0,0.0893,0.631,166.201
19WjVVgXjdKXfLXoaDPwTM,...Ready For It?,06HL4z0CvFAxyc27GXpf02,spotify:album:4r9fXZWP29khOI8WaHtsgA,208198,2017-09-03,6,0.616,0.77,2,-6.5,1,0.142,0.0573,0.0,0.159,0.412,160.049
7zgqtptZvhf8GEmdsM2vp2,...Ready For It?,06HL4z0CvFAxyc27GXpf02,spotify:album:0HG8fMDhvN2tH5uPHFsyZP,208198,2017-09-03,7,0.615,0.779,2,-6.454,1,0.135,0.0665,0.0,0.155,0.453,160.0
6eUncuJutsFi9BGO1JaBHh,If I'm Lucky,07YZf4WDAMNwqr4jfgOZ8y,spotify:album:4MyNxudSugDwmImYJgQeXm,212013,2017-08-31,61,0.897,0.634,4,-6.264,0,0.161,0.00413,0.0,0.0686,0.506,112.048
2kLf4myxQME1Nd0voeKZri,Stay Young,6lB8vOoI4DRrrVxXwuV19c,spotify:album:5sOd5q1iOb5gkBAX2F4LKn,157004,2017-09-01,57,0.572,0.713,5,-4.826,1,0.0406,0.0754,0.0,0.226,0.559,89.996
3njZlgsB9MI6DVTg8wDPsg,Rock the World,3AQRLZ9PuTAozP28Skbq8V,spotify:album:3W9NClLDhTHyRmy8ZLfoJf,190333,2017-09-01,51,0.641,0.604,7,-6.771,1,0.0276,0.0038,0.0,0.106,0.285,130.94
3uB6rxXYjmMEhOVJT763S6,Staying Up,4YXycRbyyAE0wozTk7QMEq,spotify:album:6PooD6Mn6V02VQSDhCczwZ,190645,2017-08-31,49,0.649,0.865,0,-2.299,1,0.05,0.199,0.0,0.064,0.428,124.031
3OpGUlDmRUXh0NkIYWoIlD,Your Song,2XHTklRsNMOOQT56Zm3WS4,spotify:album:0kV35wyXIJKk04VRG0DdF4,168493,2003,67,0.636,0.159,11,-13.117,1,0.0549,0.892,0.0,0.112,0.658,119.766
0xG0SHshCStMEyNbNC5d4k,Issues,0ZED1XzwlLHW4ZaG4lOT6m,spotify:album:2jadjpIZfrJwIIlaJbTpHE,176320,2017-07-28,72,0.686,0.415,8,-6.855,1,0.0752,0.39,0.0,0.0617,0.446,114.205
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,15UsOTVnJzReFVN1VCnxy4,spotify:album:5VdyJkLe3yvOs0l4xXbWp0,119133,2017-08-25,87,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021
0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes - Edit,2wY79sveU1sp5g7SokKOiI,spotify:album:7oiRNdTfUWmsx6DAjEe7DB,201000,2017-09-08,21,0.653,0.378,5,-8.273,1,0.0533,0.658,0.0,0.177,0.54,91.835
