artist_id,artist_name,total_followers,genres,popularity
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,24698975,"['dance pop', 'pop', 'post-teen pop']",88
4IWBUUAFIplrNtaOHcJPRM,James Arthur,5758712,"['pop', 'post-teen pop', 'talent show', 'uk pop']",84
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,15863067,"['edm', 'electropop', 'pop', 'tropical house']",87
04gDigrS5kc9YWfZHwBETP,Maroon 5,23598693,"['pop', 'pop rock']",89
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,5538332,"['dance pop', 'pop', 'post-teen pop']",79
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,6984656,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",82
540vIaP2JwjQb9dm3aArA4,DJ Snake,6739732,"['dance pop', 'edm', 'electronic trap', 'pop']",83
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,19880559,"['canadian contemporary r&b', 'canadian pop', 'pop']",98
46GXASE9LHzyssNqKOInUu,Dawin,204322,['nyc pop'],57
738wLrAtLtCtFOLvQBXOXp,Major Lazer,5999947,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'tropical house']",83
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,2694114,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",82
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,1991235,"['pop rap', 'rap']",80
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,11191706,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",82
7gAppWoH7pcYmphCVTXkzs,The Vamps,3496418,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",75
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,13022507,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",84
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,44389431,"['dance pop', 'pop', 'post-teen pop']",91
02A3cEvlLLCbIMVDrK2GHV,Starley,86923,"['aussietronica', 'tropical house']",63
2oX42qP5ineK3hrhBECLmj,Andy Grammer,753906,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']",76
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,25525259,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",89
6MDME20pz9RveH9rEXvrOM,Clean Bandit,3746312,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",78
0jKQrxK2zHqxyOAyIMrUQt,SUD,234583,"['opm', 'pinoy indie', 'pinoy rock']",55
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,9955678,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",81
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3386454,"['big room', 'dance pop', 'edm', 'electro house', 'pop rap', 'tropical house']",80
3e7awlrlDSwF3iM0WBjGMp,Little Mix,7267750,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",82
3iri9nBFs9e4wN7PLIetAw,gnash,1402080,"['pop', 'post-teen pop']",74
31TPClRtHm23RisEBtV3X7,Justin Timberlake,8946496,"['dance pop', 'pop']",83
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,5748702,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",77
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,4412485,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",80
3TVXtAsR1Inumwj472S9r4,Drake,45980108,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",97
6Dd3NScHWwnW6obMFbl1BH,Daya,1074504,"['dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house', 'viral pop']",76
7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,62896,[],49
4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1667633,"['classic opm', 'opm', 'pinoy indie', 'pinoy rock']",63
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,300025,"['downtempo', 'edm', 'electronic trap', 'electropop', 'pop', 'post-teen pop', 'shiver pop']",62
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,298688,"['indie poptimism', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'rap']",71
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,882006,"['big room', 'dance pop', 'deep pop edm', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop edm', 'swedish tropical house', 'tropical house']",71
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,1059625,"['pop', 'pop rap']",76
3wbCeEPAW6po7J46netxMT,Up Dharma Down,552786,"['opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock', 'pop rock']",56
0q4NrXqJnc367PieejuROJ,Vice,17023,['chicano rap'],54
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,62067919,"['pop', 'uk pop']",93
0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,4435555,['opm'],71
3r3Rkuc4jmZHXgchgaXwnv,Z,40,[],44
15NtJjjHRFybdNSMyM9smT,Nevada,11580,[],51
7CajNmpbOovFoOoasH2HaY,Calvin Harris,19845831,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",86
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,10492970,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'viral pop']",74
1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,359549,"['opm', 'pinoy praise']",51
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,6997472,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",82
0NGAZxHanS9e0iNHpR8f2W,Alok,7415080,"['brazilian edm', 'electro house', 'pop nacional']",80
787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,145160,"['indie pop rap', 'pop rap']",57
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,1503536,"['classic opm', 'opm']",59
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,34147488,"['canadian pop', 'pop', 'post-teen pop']",95
1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,930454,['opm'],60
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,1203165,"['hip hop', 'pop rap', 'portland hip hop', 'rap']",76
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,984647,"['dance pop', 'pop', 'pop rap']",72
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,1650224,"['danish pop', 'pop', 'scandipop']",76
05o1zW8b6PV6rEquXr74sB,State of Sound,34565,"['deep tropical house', 'pop edm', 'swedish tropical house', 'tropical house']",50
5y2Xq6xcjJb2jVM54GHK3t,John Legend,4943248,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",82
5WUlDfRSoLAfcVSX1WnrxN,Sia,16130118,"['australian dance', 'australian pop', 'dance pop', 'pop']",86
4BNWanhw4AjSXjBm9L1Jzy,Juris,414453,"['classic opm', 'opm', 'pinoy rock']",56
6T5tfhQCknKG4UnH90qGnz,DNCE,3089324,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",71
2kZThDGZcHl4klYYFk0v8n,Moonstar88,493953,"['classic opm', 'opm', 'pinoy indie', 'pinoy rock', 'pop rock']",54
4dpARuHxo51G3z768sgnrY,Adele,20710111,"['british soul', 'pop', 'uk pop']",84
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,14388,['opm'],41
0bdfiayQAKewqEvaU6rXCv,MØ,1226721,"['dance pop', 'danish pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'tropical house']",74
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,8870364,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",80
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,2394919,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']",82
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,25278504,"['permanent wave', 'pop']",88
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,19972327,['electro house'],86
5M0lbkGluOPXLeFjApw8r8,DRAM,766618,"['pop rap', 'rap', 'trap']",67
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,16685900,"['modern rock', 'rock']",84
6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,1786539,"['classic opm', 'opm']",64
2tQbSWgZLIB8MXMnsXVRro,Nina,378259,"['classic opm', 'opm']",59
2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,94327,['opm'],55
5elcNQkZ6FCZA3grSOMngY,MYMP,511144,"['classic opm', 'opm']",63
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,665330,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap']",68
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,715017,"['new french touch', 'tropical house']",72
6ZgBJRjJsK1iOJGKGZxEUv,South Border,547840,"['classic opm', 'opm', 'pinoy rock']",58
24fEOzlKhgSNLIcy9NdmwH,James Reid,256994,"['deep neofolk', 'opm', 'pinoy indie', 'pinoy r&b']",55
3nZa8vRD64ueq3d0JNYTsl,6cyclemind,493790,"['classic opm', 'opm', 'pinoy rock']",54
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,37019149,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",90
6s22t5Y3prQHyaHWUN1R1C,AJR,1200800,['modern rock'],77
2wY79sveU1sp5g7SokKOiI,Sam Smith,12331302,"['pop', 'post-teen pop', 'uk pop']",88
4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,347103,['opm'],58
21E3waRsmPlU7jZsS13rcj,Ne-Yo,5188291,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",80
0ekbDNE2eOq8QiaXM34wer,Howie Day,232366,"['acoustic pop', 'neo mellow', 'pop rock']",59
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,140295,"['classic opm', 'opm']",48
1ZfhyWZ9byvjFKEzBSa81I,Freestyle,53259,[],10
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,4979356,"['dance pop', 'pop', 'post-teen pop']",84
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,53654,"['neo mellow', 'pop rock']",52
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,670488,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",66
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,15484708,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",86
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,2261481,"['neo mellow', 'pop', 'viral pop']",77
0EmeFodog0BfCgMzAIvKQp,Shakira,18578086,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",86
3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,102943,"['post-teen pop', 'viral pop']",60
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,1574534,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",72
0jNDKefhfSbLR9sFvcPLHo,San Holo,553799,"['edm', 'electro house', 'electronic trap', 'electropop', 'pop edm', 'vapor twitch']",67
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,4985645,"['dance pop', 'electropop', 'pop', 'post-teen pop']",84
3AQRLZ9PuTAozP28Skbq8V,The Script,5851410,"['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",78
2mxe0TnaNL039ysAj51xPQ,R. Kelly,2057749,[],70
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,114529,"['idol', 'post-teen pop']",53
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,566034,"['dance pop', 'pop', 'post-teen pop']",79
6oMuImdp5ZcFhWP0ESe6mG,Migos,10262882,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",83
5H6xmHXjsq98NLbEjuE29f,NEIKED,91891,"['scandipop', 'tropical house']",59
6w7j5wQ5AI5OQYlcM15s2L,Extreme,305393,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']",64
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,4759908,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",83
02kJSzxNuaWGqwubyUba0Z,G-Eazy,4390138,"['indie pop rap', 'pop rap', 'rap']",85
6X9aYHnQ75YI8o08aoa0iS,Boyzone,523496,"['boy band', 'bubblegum dance', 'dance pop', 'europop', 'pop rock']",63
4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,813085,"['big room', 'dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",74
0t7vWPRBcVv4xBEHPZHSWA,Sitti,61095,"['classic opm', 'opm', 'pinoy rock']",49
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,1738048,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'r&b', 'viral pop']",71
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,387949,"['dance pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",66
6dC0rIJNLSFZwqckLgXJ8p,Timeflies,292559,"['dance pop', 'indie pop rap', 'indie poptimism', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']",63
69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,52750,[],32
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,475059,['post-teen pop'],61
5X4LWwbUFNzPkEas04uU82,DVBBS,906407,"['big room', 'canadian electronic', 'dance pop', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'tropical house']",65
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,20181039,"['dance pop', 'pop', 'post-teen pop']",88
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,119402,['australian pop'],64
5PokPZn11xzZXyXSfnvIM3,Lifehouse,1396432,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",67
5aMmmNxw4vgpc5XC6hK0zp,The Calling,479452,"['neo mellow', 'pop rock', 'post-grunge']",64
2FwJwEswyIUAljqgjNSHgP,Snakehips,312020,"['dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",68
0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,42507,[],42
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,5199430,"['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",78
7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1339344,"['classic opm', 'opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock', 'pop rock']",62
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,1806424,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",73
3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,62686,['opm'],48
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,3372933,"['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",74
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,832488,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",71
7xEFii6utZmQ61kX59HmLH,FRENSHIP,134998,"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'pop edm', 'tropical house']",62
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,298029,"['classic opm', 'opm']",55
5lXfVoQxVgC5fpjkVqvNYn,Isaiah,44645,['australian pop'],58
4PVn1b2WnnXdq80C7uaZLZ,Nause,196181,"['edm', 'progressive electro house', 'swedish pop']",55
0jnsk9HBra6NMjO2oANoPY,Flo Rida,7543166,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop']",80
0hEurMDQu99nJRq8pTxO14,John Mayer,4479050,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",83
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,2444343,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",74
1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,205958,"['brooklyn indie', 'dance pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nyc pop', 'pop', 'shimmer pop', 'uk pop', 'vapor pop', 'vapor soul']",58
5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,431139,"['classic opm', 'opm', 'papuri']",55
0DdDnziut7wOo6cAYWVZC5,KREAM,98963,"['big room', 'dance pop', 'deep tropical house', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'tropical house']",64
6Ww3OMFzCaO33ulKh1LBFN,Hale,471191,"['classic opm', 'opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock', 'pop rock']",60
2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,35357,"['opm', 'pinoy indie']",53
6nxWCVXbOlEVRexSbLsTer,Flume,1984162,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'pop']",78
4TH4BHy0LdBi3dpBW4P2UX,R. City,111506,"['reggae fusion', 'virgin islands reggae']",65
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,45340,"['disney', 'hollywood', 'movie tunes', 'show tunes']",68
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,461485,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop']",69
0lzV2CiahHRiGd6qpADtPS,James Hersey,46431,['tropical house'],59
4bYPcJP5jwMhSivRcqie2n,Adam Levine,795004,['pop rock'],71
62WbvkXqQGvXQvw74GU3kQ,Morissette,379589,['opm'],55
0gadJ2b9A4SKsB1RFkBb66,Passenger,2510686,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",75
6jJ0s89eD6GaHleKKya26X,Katy Perry,15145218,"['dance pop', 'pop', 'post-teen pop']",85
5mNum7eUoqWS6NBo91NYHP,Abra,23784,[],32
0AuZVHIr5WSEBbBLZwWwWc,Charice,102379,"['opm', 'post-teen pop', 'viral pop']",50
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,1420805,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock']",67
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,802706,['k-pop'],61
7KMqksf0UMdyA0UCf4R3ux,James Blunt,2157044,"['neo mellow', 'pop', 'pop rock']",76
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,2867221,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",72
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,504286,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'tropical house', 'uk pop']",75
6vWDO969PvNqNYHIOW5v0m,Beyoncé,22484681,"['dance pop', 'pop', 'post-teen pop', 'r&b']",87
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,178393,"['canadian pop', 'neo mellow', 'pop rock']",63
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,100700,['europop'],56
4KOFxteqSAveWCElBVijTy,Joshua Garcia,29510,[],22
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,448320,['opm'],59
719ZCUqy59oGckcB1MzVTx,The Company,17093,['classic opm'],41
4HOEnLufwAqJ2qoJPVnL01,Callalily,768002,"['classic opm', 'opm', 'pinoy indie', 'pinoy rock']",58
7HJDRQAfEcFiARVehhM6qD,Gloc 9,577716,"['classic opm', 'opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy trap']",60
6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,255249,"['hollywood', 'movie tunes']",67
5JZ7CnR6gTvEMKX4g70Amv,Lauv,2604114,"['pop', 'post-teen pop']",88
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,11162408,"['dance pop', 'pop', 'post-teen pop']",88
4EzkuveR9pLvDVFNx6foYD,James Bay,2805564,"['neo mellow', 'pop', 'pop rock', 'uk pop']",77
188VINPQh5dyNfLUkevKqf,Olivia Holt,866153,"['post-teen pop', 'social media pop']",58
7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,301680,"['electropop', 'indie poptimism', 'indietronica', 'pop', 'tropical house']",70
3zrUX1hQrUB9aXcOiyQLmN,Stanaj,57191,[],52
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,27538,['hollywood'],59
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,1955545,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",72
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,2723408,"['dance pop', 'electropop', 'pop', 'post-teen pop']",84
0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,322856,['opm'],53
49tQo2QULno7gxHutgccqF,LANY,2374942,"['la pop', 'pop']",78
6aLdhHUqgdKE86xbtNmY8g,Crush,548827,"['k-pop', 'korean r&b']",69
64KEffDW9EtZ1y2vBYgq8T,Marshmello,22813147,"['brostep', 'pop', 'progressive electro house']",86
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,134168,"['big room', 'deep big room', 'edm', 'electro house', 'german techno', 'pop edm', 'progressive electro house', 'progressive house', 'sky room', 'tropical house']",59
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,1730793,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",69
4lDBihdpMlOalxy1jkUbPl,Grey,46285,['pop edm'],72
1tXFYQZSAswt4JLB42lpye,Sponge Cola,652467,"['classic opm', 'opm', 'pinoy indie', 'pinoy reggae', 'pinoy rock']",56
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,8292548,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",79
4U78sK2D3zASSB6oSR38GQ,Christian Bautista,279541,"['classic opm', 'opm']",59
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,7405930,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",81
58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,856410,"['neo mellow', 'pop', 'post-teen pop', 'viral pop']",68
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,26401247,"['modern rock', 'rock']",88
5338fdSzGNOFD4cxAxDTeq,Aaron Carter,184103,"['dance pop', 'post-teen pop']",50
0c173mlxpT3dSFRgMO8XPh,Big Sean,7237026,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",83
4NagmapOfJiPOxJ9vQsrsf,Mikkel S. Eriksen,156,[],27
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,5977186,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",71
7LVPSD4kabI5LiXIVPI8tn,Jona,66409,['opm'],48
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,2666756,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",75
1DZGAZcaTA32eLJELEsjXY,Kiana Valenciano,26661,['pinoy indie'],42
4qBgvVog0wzW75IQ48mU7v,KYLE,864079,"['pop', 'pop rap', 'rap']",75
2yEkZBBjhzKzt6LF5XMaFi,Blue,311390,"['boy band', 'dance pop', 'europop']",63
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3773370,"['adult standards', 'canadian pop', 'lounge']",77
3Nrfpe0tUJi4K4DXYWgMUX,BTS,17679090,"['k-pop', 'k-pop boy group']",94
0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,3647,['hollywood'],49
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,3103156,"['boy band', 'dance pop', 'europop', 'pop']",80
2XMxHczWkSzDDFhiC3zt8k,Marié Digby,57450,['lilith'],49
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,184419,"['acoustic pop', 'neo mellow', 'pop rock']",59
0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,73971,"['acoustic pop', 'neo mellow', 'opm', 'pinoy rock', 'pop rock', 'viral pop']",58
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,1236477,"['boy band', 'dance pop', 'europop', 'pop', 'post-teen pop']",71
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,259234,"['neo mellow', 'pop rock']",64
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,7790511,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",83
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,793532,"['pop', 'post-teen pop', 'viral pop']",68
3z0IVhtuFvt9VYUZGT98PU,Jay R,88181,"['classic opm', 'opm']",49
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,9707059,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock', 'post-teen pop']",84
3FUY2gzHeIiaesXtOAdB7A,Train,3218702,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",76
0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,298088,['opm'],51
246dkjvS1zLTtiykXe5h60,Post Malone,24121864,"['dfw rap', 'melodic rap', 'rap']",95
23fqKkggKUBHNkbKtXEls4,Kygo,6237938,"['edm', 'pop', 'tropical house']",87
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,15169064,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",85
09DdQEMQaaq0f99vqqub3V,krissy & ericka,16478,['acoustic opm'],45
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,10261800,"['art pop', 'pop']",85
2qxJFvFYMEDqd7ui6kSAcq,Zedd,5107091,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",81
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,7531320,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",80
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,1772052,"['contemporary country', 'country pop']",78
1bqxdqvUtPWZri43cKHac8,MAX,414307,"['dance pop', 'indie poptimism', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",74
163tK9Wjr9P9DmM0AVK7lm,Lorde,5641043,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",78
1RyvyyTE3xzB2ZywiAwp0i,Future,8563594,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",90
6LuN9FCkKOj5PcnpouEgny,Khalid,11107218,"['alternative r&b', 'pop']",93
1xHQO9GJIW9OXHxGBISYc5,Marian Hill,417374,['electropop'],65
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,720369,"['dance pop', 'edm', 'house', 'pop', 'post-teen pop', 'tropical house', 'uk dance']",78
5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,346221,['opm'],59
4S9EykWXhStSc15wEx8QFK,Céline Dion,3538781,"['canadian pop', 'dance pop']",77
4N3cNXg5phUzRzuJYYxQlV,Emma Watson,40882,"['disney', 'hollywood', 'movie tunes', 'show tunes']",56
4tB1f1h4TQqDz4bNaibMpl,Emma Thompson,2233,['show tunes'],55
5lLVsxABqSuosfqAoLQeXV,Dan Stevens,2179,"['disney', 'hollywood', 'movie tunes']",54
105Paee9vmV5rfLSG652e1,Ewan McGregor,21413,['hollywood'],58
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,21172224,"['dance pop', 'edm', 'pop', 'tropical house']",87
